"tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"Departamento","Caballito",3,1,69,198000
"Departamento","Mataderos",3,2,78,210422
"Departamento","Barrio Norte",3,1,56,220000
"Departamento","Barrio Norte",3,2,70,259000
"Departamento","Las Cañitas",3,2,95,285000
"Departamento","Las Cañitas",3,1,65,167900
"Departamento","Las Cañitas",3,2,54,176000
"Departamento","Villa Crespo",3,2,82,169000
"Departamento","Villa Crespo",3,1,65,138000
"Departamento","Villa Crespo",3,1,73,215000
"PH","Villa Devoto",3,1,107,188000
"PH","Villa Lugano",3,1,90,140000
"Departamento","Puerto Madero",3,3,128,740000
"Departamento","Villa Urquiza",3,1,65,195000
"Departamento","Villa Urquiza",3,1,65,215000
"Departamento","Villa Urquiza",3,1,65,195000
"Departamento","Villa Urquiza",3,2,87,320000
"Departamento","Parque Centenario",3,2,95,213000
"Departamento","Parque Centenario",3,1,73,215000
"Departamento","Barrio Norte",4,3,102,298000
"PH","Villa Pueyrredón",4,2,100,173000
"PH","Saavedra",5,2,77,220000
"Departamento","Las Cañitas",3,3,110,420000
"Departamento","Once",4,2,82,158000
"Departamento","Flores",4,3,103,259000
"Departamento","Nuñez",4,2,92,315000
"Departamento","Nuñez",4,3,135,720000
"Departamento","Retiro",4,3,126,295000
"Departamento","Palermo",4,2,98,200000
"PH","Palermo",4,1,84,210000
"Departamento","Palermo",4,3,130,325800
"Departamento","Palermo",4,3,130,325800
"Departamento","Palermo",4,3,140,570000
"Departamento","Belgrano",4,2,111,365000
"Departamento","Belgrano",4,3,135,720000
"PH","Paternal",4,1,124,135000
"Departamento","Recoleta",4,2,135,380000
"Departamento","Recoleta",4,2,132,500000
"Departamento","Recoleta",4,2,98,200000
"Departamento","Balvanera",4,2,82,158000
"Departamento","Caballito",4,2,86,215000
"Departamento","Caballito",4,4,177,750000
"Departamento","Caballito",4,4,134,299000
"Departamento","Caballito",4,4,134,299000
"Departamento","Colegiales",4,1,87,220000
"Departamento","Barrio Norte",4,2,111,294500
"Departamento","Barrio Norte",4,2,137,250000
"Departamento","Villa Crespo",4,2,78,178000
"Departamento","Villa Crespo",4,2,107,295000
"PH","Villa Urquiza",4,3,161,430000
"PH","Villa Urquiza",4,2,98,240000
"Departamento","Villa Urquiza",4,1,102,218000
"PH","Villa Riachuelo",4,1,120,165000
"Departamento","Parque Centenario",4,2,84,225000
"Departamento","Palermo",5,3,130,500000
"Departamento","Las Cañitas",5,3,120,320000
"Departamento","Palermo",6,2,150,390000
"Departamento","Palermo",6,2,175,860000
"Departamento","Barrio Norte",4,4,138,340000
"Departamento","Barrio Norte",4,4,138,340000
"Departamento","Palermo",5,3,189,900000
"Departamento","Belgrano",5,3,175,450000
"Departamento","Recoleta",5,2,180,690000
"PH","Caballito",5,3,235,435000
"Departamento","Barrio Norte",5,2,220,650000
"Departamento","Villa Crespo",5,2,110,365000
"PH","Once",8,1,180,299000
"PH","Almagro",8,1,180,309000
"PH","Almagro",1,1,49,100000
"Departamento","Abasto",1,1,43,94000
"Departamento","Flores",1,1,82,79000
"Departamento","Almagro",1,1,35,85000
"Departamento","Almagro",1,1,43,94000
"Departamento","Almagro",1,1,36,100000
"Departamento","Almagro",1,1,38,125000
"Departamento","Almagro",1,1,46,130000
"Departamento","Coghlan",1,1,81,189000
"Departamento","Coghlan",1,1,41,105000
"Departamento","Coghlan",1,1,35,136500
"Departamento","Palermo",1,1,41,135000
"Departamento","Palermo",1,1,53,250000
"Departamento","Palermo",1,1,34,120000
"Departamento","Palermo",1,1,39,154000
"Departamento","Palermo",1,1,34,120000
"Departamento","Palermo",1,1,42,133500
"Departamento","Palermo",1,1,37,100000
"Departamento","Palermo",1,1,38,125000
"Departamento","Palermo",1,1,55,180000
"Departamento","Palermo",1,1,45,270000
"Departamento","Palermo",1,1,45,152000
"Departamento","Palermo",1,1,37,165000
"Departamento","Palermo",1,1,41,128000
"Departamento","Palermo",1,1,41,135000
"Departamento","Belgrano",1,1,38,129000
"Departamento","Belgrano",1,1,35,136500
"Departamento","Floresta",1,1,45,105000
"Departamento","Recoleta",1,1,30,120000
"Departamento","Saavedra",1,1,35,136500
"Departamento","Saavedra",1,1,42,102000
"Departamento","Caballito",1,1,37,91000
"Departamento","Caballito",1,1,33,108000
"Departamento","Caballito",1,1,33,115000
"Departamento","Caballito",1,1,33,97000
"Departamento","Caballito",1,1,33,102000
"Departamento","Caballito",1,1,33,97000
"Departamento","Agronomía",1,1,34,96000
"Departamento","Colegiales",1,1,54,135000
"Departamento","Barrio Norte",1,1,40,81900
"Departamento","Villa Crespo",1,1,36,108000
"Departamento","Villa Crespo",1,2,61,140000
"Departamento","Villa Crespo",1,1,36,90000
"Departamento","Villa Crespo",1,1,38,125000
"Departamento","Villa Crespo",1,1,33,94500
"Departamento","Villa Devoto",1,1,32,108900
"Departamento","Villa Devoto",1,1,41,95000
"Departamento","Villa Devoto",1,1,32,128900
"Departamento","Constitución",1,1,30,75000
"Departamento","San Cristobal",1,1,30,75000
"Departamento","Villa Urquiza",1,1,49,162100
"Departamento","Villa Urquiza",1,1,37,126900
"Departamento","Villa Urquiza",1,1,40,121600
"Departamento","Villa Urquiza",1,1,67,218400
"Departamento","Villa Urquiza",1,1,67,221000
"Departamento","Villa Urquiza",1,1,54,180700
"Departamento","Villa Urquiza",1,2,61,206000
"Departamento","Parque Chacabuco",1,1,40,116000
"PH","Palermo",2,1,84,164000
"PH","Versalles",2,1,54,158000
"PH","Villa Luro",2,1,60,115000
"PH","Villa Devoto",2,1,76,140500
"Casa","Villa Ortuzar",2,1,61,165000
"Departamento","Once",2,1,40,69500
"Departamento","Boedo",2,1,51,115000
"Departamento","Boedo",2,1,52,86000
"Departamento","Flores",2,1,45,110000
"Departamento","Retiro",2,1,40,124000
"Departamento","Almagro",2,1,72,85000
"Departamento","Almagro",2,1,52,123000
"Departamento","Coghlan",2,2,60,177000
"Departamento","Palermo",2,1,66,174000
"Departamento","Palermo",2,1,53,140000
"Departamento","Palermo",2,1,53,165000
"Departamento","Palermo",2,1,47,199000
"Departamento","Palermo",2,1,30,119000
"Departamento","Palermo",2,1,63,190000
"Departamento","Palermo",2,1,46,150000
"Departamento","Palermo",2,1,38,120000
"Departamento","Palermo",2,1,74,215000
"Departamento","Palermo",2,1,33,115000
"Departamento","Palermo",2,1,48,138000
"Departamento","Palermo",2,1,52,178000
"Departamento","Palermo",2,1,48,118000
"Departamento","Belgrano",2,1,41,149900
"Departamento","Belgrano",2,1,38,99000
"Departamento","Belgrano",2,1,72,210000
"Departamento","Belgrano",2,1,37,113000
"Departamento","Belgrano",2,1,66,253726
"Departamento","Belgrano",2,1,39,108000
"Departamento","Belgrano",2,1,47,220000
"Departamento","Recoleta",2,1,38,110000
"Departamento","Recoleta",2,1,56,159000
"Departamento","Recoleta",2,1,56,158000
"Departamento","Saavedra",2,1,65,152000
"Departamento","Saavedra",2,1,44,129000
"Departamento","Balvanera",2,1,39,95000
"Departamento","Caballito",2,1,47,129000
"Departamento","Caballito",2,1,41,80000
"Departamento","Caballito",2,1,44,149000
"Departamento","Caballito",2,1,55,129900
"Departamento","Caballito",2,1,31,74900
"Departamento","Caballito",2,1,50,135000
"Departamento","Caballito",2,1,31,74900
"Departamento","Caballito",2,1,33,129000
"Departamento","Caballito",2,2,59,151800
"Departamento","Monserrat",2,1,39,95000
"Departamento","Monserrat",2,1,34,109000
"Departamento","Villa Real",2,1,45,112000
"Departamento","Villa Real",2,1,45,116000
"Departamento","Barrio Norte",2,1,38,120000
"Departamento","Barrio Norte",2,1,55,185000
"Departamento","San Nicolás",2,1,34,120000
"Departamento","Villa Crespo",2,1,33,89900
"Departamento","Villa Crespo",2,1,32,85000
"Departamento","San Cristobal",2,1,39,95000
"Departamento","Villa Urquiza",2,1,67,104401
"Departamento","Villa Urquiza",2,1,67,150185
"Departamento","Villa Urquiza",2,1,39,119500
"Departamento","Villa Urquiza",2,1,41,153000
"Departamento","Villa Urquiza",2,1,53,132835
"Departamento","Villa Urquiza",2,1,99,135312
"Departamento","Villa Urquiza",2,1,38,110000
"Departamento","Villa Urquiza",2,1,67,109200
"Departamento","Villa Urquiza",2,1,67,110935
"Departamento","Villa Urquiza",2,1,67,127490
"Departamento","Villa Urquiza",2,1,99,115700
"Departamento","Villa Urquiza",2,1,67,122845
"Departamento","Villa Urquiza",2,1,67,126165
"Departamento","Villa Urquiza",2,1,67,110935
"Departamento","Villa Urquiza",2,1,67,109165
"Departamento","Villa Urquiza",2,1,80,125825
"Departamento","Villa Urquiza",2,1,67,150185
"Departamento","Villa Urquiza",2,1,45,105000
"PH","Nuñez",3,1,72,209000
"PH","Almagro",3,1,58,140000
"PH","Coghlan",3,1,58,195000
"PH","Palermo",3,3,130,460000
"PH","Saavedra",3,1,98,170000
"PH","Balvanera",3,2,66,150000
"PH","Caballito",3,2,90,250000
"PH","Versalles",3,1,140,170000
"PH","Versalles",3,1,75,218000
"PH","Villa Crespo",3,2,78,163000
"PH","Villa Crespo",3,2,85,240000
"PH","Villa Devoto",3,2,135,244000
"PH","Villa Ortuzar",3,1,83,167500
"PH","Villa Urquiza",3,1,75,175000
"PH","Villa del Parque",3,1,103,169000
"Casa","Floresta",3,2,95,199900
"Casa","Caballito",3,3,264,430000
"Departamento","Boca",3,1,65,130000
"Departamento","Flores",3,1,77,155000
"Departamento","Flores",3,1,81,137000
"Departamento","Nuñez",3,2,80,355000
"Departamento","Nuñez",3,1,58,198000
"Departamento","Retiro",3,1,68,195000
"Departamento","Almagro",3,2,70,178000
"Departamento","Almagro",3,2,79,227000
"Departamento","Almagro",3,2,78,184000
"Departamento","Almagro",3,1,54,137000
"Departamento","Almagro",3,1,83,240000
"Departamento","Almagro",3,1,99,240000
"Departamento","Coghlan",3,1,50,165000
"Departamento","Palermo",3,2,70,255000
"Departamento","Palermo",3,2,72,240000
"Departamento","Palermo",3,1,58,163000
"Departamento","Palermo",3,2,74,395000
"Departamento","Palermo",3,2,85,248500
"Departamento","Palermo",3,2,184,315000
"Departamento","Belgrano",3,2,90,380000
"Departamento","Belgrano",3,1,68,165000
"Departamento","Belgrano",3,2,68,180000
"Departamento","Belgrano",3,1,67,187000
"Departamento","Belgrano",3,1,58,198000
"Departamento","Belgrano",3,1,99,390000
"Departamento","Congreso",3,2,81,159900
"Departamento","Paternal",3,2,144,250000
"Departamento","Paternal",3,1,68,99000
"Departamento","Recoleta",3,1,66,238000
"Departamento","Recoleta",3,1,79,260000
"Departamento","Recoleta",3,1,122,290000
"Departamento","Saavedra",3,1,55,145000
"Departamento","Balvanera",3,1,75,130000
"Departamento","Balvanera",3,2,81,159900
"Departamento","Balvanera",3,1,63,129000
"Departamento","Balvanera",3,2,120,159000
"Departamento","Caballito",3,1,61,164000
"Departamento","Caballito",3,1,51,135000
"Departamento","Caballito",3,1,84,215000
"Departamento","Chacarita",3,1,79,165000
"Departamento","Colegiales",3,2,54,249800
"Departamento","Villa Luro",3,1,50,119000
"Departamento","Villa Real",3,1,62,140000
"Departamento","Barrio Norte",3,2,67,215000
"Departamento","Barrio Norte",3,1,103,370000
"Departamento","Barrio Norte",3,1,70,195000
"Departamento","Barrio Norte",3,2,70,255000
"Departamento","Las Cañitas",3,3,127,325000
"Departamento","Las Cañitas",3,3,127,345000
"Departamento","San Nicolás",3,1,72,147000
"Departamento","Villa Crespo",3,1,70,155000
"Departamento","Villa Crespo",3,1,65,150000
"Departamento","Villa Crespo",3,1,58,136000
"Departamento","Villa Crespo",3,1,140,155000
"Departamento","Villa Crespo",3,1,60,169000
"Departamento","Villa Crespo",3,1,80,169000
"Departamento","Villa Crespo",3,1,57,140000
"Departamento","Villa Devoto",3,2,65,194900
"Departamento","Villa Devoto",3,2,65,189900
"Departamento","Villa Devoto",3,2,110,295000
"Departamento","Villa Lugano",3,1,60,84900
"Departamento","Constitución",3,2,68,119000
"Departamento","San Cristobal",3,1,91,182200
"Departamento","Villa Urquiza",3,1,75,175000
"Departamento","Villa Urquiza",3,1,79,200000
"Departamento","Villa Urquiza",3,2,63,219000
"Departamento","Villa Urquiza",3,2,80,212000
"Departamento","Villa Urquiza",3,1,65,208000
"Departamento","Villa del Parque",3,1,55,125000
"PH","Boedo",4,1,186,178000
"PH","Flores",4,1,94,160000
"PH","Flores",4,1,94,160000
"PH","Almagro",4,2,103,180000
"PH","Almagro",4,2,102,255000
"PH","Palermo",4,3,142,430000
"PH","Palermo",4,3,142,395000
"PH","Palermo",4,3,142,430000
"PH","Palermo",4,3,142,395000
"PH","Pompeya",4,1,186,178000
"PH","Paternal",4,1,133,240000
"PH","Versalles",4,1,127,370000
"PH","Versalles",4,1,126,310000
"PH","Villa Devoto",4,2,85,140000
"PH","Parque Chacabuco",4,1,186,178000
"PH","Parque Patricios",4,1,186,178000
"Casa","Flores",4,1,94,160000
"Casa","Villa Devoto",4,3,220,590000
"Casa","Villa Devoto",4,2,170,299000
"Departamento","Boedo",4,1,186,178000
"Departamento","Abasto",4,2,77,235000
"Departamento","Abasto",4,1,78,210000
"Departamento","Nuñez",4,2,94,270000
"Departamento","Nuñez",4,2,100,320000
"Departamento","Palermo",4,2,155,880000
"Departamento","Palermo",4,3,120,340000
"Departamento","Palermo",4,4,204,585000
"Departamento","Palermo",4,1,65,245000
"Departamento","Palermo",4,2,142,350000
"Departamento","Palermo",4,3,168,385000
"Departamento","Palermo",4,3,168,395000
"Departamento","Pompeya",4,1,186,178000
"Departamento","Pompeya",4,2,148,180000
"Departamento","Belgrano",4,1,108,355000
"Departamento","Belgrano",4,4,160,490000
"Departamento","Belgrano",4,1,98,324000
"Departamento","Belgrano",4,2,109,320000
"Departamento","Belgrano",4,4,145,598000
"Departamento","Belgrano",4,2,75,293000
"Departamento","Belgrano",4,2,139,710000
"Departamento","Congreso",4,2,93,170000
"Departamento","Paternal",4,1,64,135000
"Departamento","Recoleta",4,3,142,400000
"Departamento","Recoleta",4,2,145,530000
"Departamento","Recoleta",4,1,77,220000
"Departamento","Recoleta",4,2,162,790000
"Departamento","Balvanera",4,1,100,199000
"Departamento","Balvanera",4,1,56,143000
"Departamento","Balvanera",4,1,101,185000
"Departamento","Caballito",4,2,98,220000
"Departamento","Caballito",4,3,135,379000
"Departamento","Caballito",4,2,132,478000
"Departamento","Caballito",4,2,100,250000
"Departamento","Caballito",4,2,127,275000
"Departamento","Caballito",4,2,127,330000
"Departamento","Caballito",4,4,134,305000
"Departamento","Caballito",4,4,160,420000
"Departamento","Caballito",4,4,134,305000
"Departamento","Caballito",4,3,170,530000
"Departamento","Monserrat",4,2,95,220000
"Departamento","Colegiales",4,3,114,343300
"Departamento","San Nicolás",4,1,63,125000
"Departamento","Villa Crespo",4,1,89,184900
"Departamento","Villa Devoto",4,3,109,346500
"Departamento","Villa Devoto",4,3,105,344000
"Departamento","Villa Urquiza",4,2,95,420000
"Departamento","Parque Chacabuco",4,1,186,178000
"Departamento","Parque Patricios",4,1,186,178000
"Departamento","Centro / Microcentro",4,1,63,125000
"Departamento","Centro / Microcentro",4,1,101,157000
"PH","Once",5,3,117,230000
"PH","Paternal",5,2,149,270000
"PH","Mataderos",5,1,230,200000
"Casa","Flores",5,2,225,295000
"Casa","Flores",5,1,171,190000
"Departamento","Flores",5,2,168,315000
"Departamento","Flores",5,1,184,220000
"Departamento","Almagro",5,2,105,239000
"Departamento","Palermo",5,2,220,750000
"Departamento","Palermo",5,2,220,750000
"Departamento","Palermo",5,2,220,750000
"Departamento","Palermo",5,2,220,750000
"Departamento","Belgrano",5,3,240,830000
"Departamento","Recoleta",5,3,190,590000
"Departamento","Recoleta",5,3,145,380000
"Departamento","Recoleta",5,2,194,700000
"Departamento","Recoleta",5,3,187,620000
"Departamento","Recoleta",5,2,209,500000
"Departamento","Recoleta",5,2,125,385000
"Departamento","Caballito",5,4,170,370000
"Departamento","Agronomía",5,2,105,359000
"PH","Caballito",6,2,305,392000
"PH","Villa Urquiza",6,2,170,324500
"Casa","Boedo",6,2,213,315000
"Casa","Parque Avellaneda",6,2,219,210000
"Departamento","Flores",6,3,306,480000
"Departamento","Balvanera",6,3,143,245000
"PH","Once",7,2,190,260000
"Casa","Flores",8,3,300,154000
"Departamento","Recoleta",8,3,210,699000
"Departamento","Villa Crespo",8,1,140,180000
"PH","Boedo",7,2,277,200000
"PH","Boedo",3,1,58,109000
"PH","Boedo",4,1,165,195000
"PH","Flores",4,2,143,175000
"PH","Palermo",5,2,241,375000
"PH","Saavedra",2,1,50,95000
"PH","Saavedra",2,1,63,225000
"PH","Mataderos",3,1,69,110000
"PH","Mataderos",5,2,120,182000
"PH","Villa Pueyrredón",3,1,110,165000
"PH","Villa General Mitre",2,1,91,130000
"Casa","Boedo",3,1,136,290000
"Casa","Villa Urquiza",6,2,181,490000
"Departamento","Boca",4,1,84,109900
"Departamento","Once",3,1,95,160000
"Departamento","Once",3,1,58,110000
"Departamento","Boedo",2,1,55,140000
"Departamento","Boedo",2,1,55,140000
"Departamento","Boedo",3,2,68,182000
"Departamento","Boedo",2,1,35,80000
"Departamento","Boedo",3,1,62,99000
"Departamento","Boedo",3,1,43,120000
"Departamento","Boedo",2,1,38,98000
"Departamento","Boedo",2,1,39,100000
"Departamento","Abasto",2,1,43,144900
"Departamento","Abasto",4,2,95,199900
"Departamento","Flores",4,1,95,119000
"Departamento","Nuñez",2,1,55,133000
"Departamento","Nuñez",1,1,63,170000
"Departamento","Retiro",1,1,38,90000
"Departamento","Almagro",5,2,104,285000
"Departamento","Almagro",2,1,37,85000
"Departamento","Coghlan",4,1,88,289000
"Departamento","Palermo",1,1,40,240000
"Departamento","Palermo",3,2,104,299300
"Departamento","Palermo",2,1,50,170000
"Departamento","Palermo",4,1,71,210000
"Departamento","Palermo",2,1,58,198000
"Departamento","Palermo",1,1,45,130000
"Departamento","Palermo",3,1,91,540000
